date,status,temperature,wind,status_day,status_night,temp_day,temp_night,wind_day,wind_night,wind_dir_day,wind_force_day,wind_dir_night,wind_force_night
2015年11月29日,阴 /小雨,15℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,小雨,15,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年11月30日,阴 /晴,8℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,8,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月01日,晴 /多云,17℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,17,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月02日,阴 /晴,10℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,10,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月03日,晴 /晴,4℃ / -2℃,北风 3-4级 /无持续风向 ≤3级,晴,晴,4,-2,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2015年12月04日,晴 /阴,7℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,7,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月05日,阴 /阴,6℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,6,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月06日,阴 /阴,10℃ / 3℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,10,3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月07日,阴 /多云,13℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,13,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月08日,晴 /小雨,14℃ / 8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,小雨,14,8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月09日,小雨 /多云,15℃ / 9℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,多云,15,9,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月10日,阴 /小雨,16℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,小雨,16,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月11日,小雨 /阴,12℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,12,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月12日,小雨 /阴,10℃ / 6℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,10,6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月13日,阴 /小雨,11℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,小雨,11,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月14日,阴 /阴,12℃ / 5℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,12,5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月15日,阴 /晴,9℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,9,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月16日,多云 /多云,6℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,6,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月17日,多云 /多云,4℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,4,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月18日,阴 /晴,10℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,10,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月19日,晴 /阴,8℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,8,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月20日,小雨 /阴,9℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,9,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月21日,小雨 /阴,9℃ / 7℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,9,7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月22日,阴 /小雨,12℃ / 4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,小雨,12,4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月23日,阴 /中雨,11℃ / 6℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,中雨,11,6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月24日,阴 /多云,10℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,10,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月25日,多云 /晴,4℃ / -5℃,北风 3-4级 /无持续风向 ≤3级,多云,晴,4,-5,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2015年12月26日,晴 /晴,8℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,8,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月27日,多云 /多云,11℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,11,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月28日,晴 /多云,11℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,11,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月29日,多云 /阴,7℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,7,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月30日,晴 /多云,10℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,10,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2015年12月31日,晴 /晴,8℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,8,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月01日,晴 /小雪,9℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,小雪,9,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月02日,多云 /晴,13℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,13,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月03日,多云 /阴,14℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,14,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月04日,多云 /小雪,9℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雪,9,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月05日,多云 /小雨,11℃ / 6℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雨,11,6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月06日,小雨 /阴,13℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,13,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月07日,阴 /多云,8℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,8,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月08日,多云 /晴,8℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,8,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月09日,多云 /多云,11℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,11,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月10日,晴 /晴,9℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,9,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月11日,多云 /雨夹雪,5℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,雨夹雪,5,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月12日,阴 /晴,9℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,9,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月13日,阴 /晴,5℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,5,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月14日,晴 /晴,7℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,7,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月15日,晴 /晴,8℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,8,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月16日,阴 /阴,5℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,5,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月17日,多云 /雨夹雪,4℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,雨夹雪,4,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月18日,阴 /阴,1℃ / 0℃,东北风 3-4级 /无持续风向 ≤3级,阴,阴,1,0,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2016年01月19日,阴 /阴,3℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,3,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月20日,晴 /阴,3℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,3,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月21日,阴 /雨夹雪,5℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,雨夹雪,5,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月22日,阴 /多云,3℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,多云,3,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月23日,阴 /晴,2℃ / -10℃,东北风 3-4级 /北风 3-4级,阴,晴,2,-10,东北风 3-4级,北风 3-4级,东北风,3-4级,北风,3-4级
2016年01月24日,多云 /晴,-3℃ / -12℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,-3,-12,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月25日,多云 /晴,1℃ / -10℃,北风 3-4级 /无持续风向 ≤3级,多云,晴,1,-10,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2016年01月26日,晴 /多云,4℃ / -8℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,4,-8,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月27日,晴 /小雪,6℃ / -7℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,小雪,6,-7,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月28日,晴 /雨夹雪,8℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,雨夹雪,8,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月29日,小雨 /小雨,6℃ / 2℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,小雨,6,2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年01月30日,小雨 /多云,6℃ / -1℃,无持续风向 ≤3级 /北风 3-4级,小雨,多云,6,-1,无持续风向 ≤3级,北风 3-4级,无持续风向,≤3级,北风,3-4级
2016年01月31日,多云 /雨夹雪,3℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,雨夹雪,3,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月01日,阴 /晴,6℃ / -4℃,东北风 3-4级 /无持续风向 ≤3级,阴,晴,6,-4,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2016年02月02日,多云 /晴,6℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,6,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月03日,晴 /阴,6℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,6,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月04日,晴 /阴,8℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,8,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月05日,多云 /晴,6℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,晴,6,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月06日,晴 /多云,4℃ / -6℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,4,-6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月07日,晴 /晴,0℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,0,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月08日,晴 /晴,10℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,10,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月09日,晴 /阴,14℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,阴,14,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月10日,小雨 /阴,10℃ / 3℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,10,3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月11日,多云 /小雨,16℃ / 6℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,小雨,16,6,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月12日,小雨 /小雨,14℃ / 4℃,无持续风向 ≤3级 /北风 3-4级,小雨,小雨,14,4,无持续风向 ≤3级,北风 3-4级,无持续风向,≤3级,北风,3-4级
2016年02月13日,小雨 /小雨,9℃ / 1℃,东北风 3-4级 /无持续风向 ≤3级,小雨,小雨,9,1,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2016年02月14日,阴 /晴,5℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,5,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月15日,小雨 /晴,9℃ / -4℃,北风 3-4级 /无持续风向 ≤3级,小雨,晴,9,-4,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2016年02月16日,小雨 /晴,9℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,晴,9,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月17日,晴 /晴,8℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,8,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月18日,晴 /多云,11℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,11,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月19日,多云 /多云,6℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,6,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月20日,阴 /晴,9℃ / -5℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,9,-5,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月21日,多云 /阴,8℃ / -4℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,阴,8,-4,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月22日,阴 /阴,9℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,9,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月23日,小雨 /阴,8℃ / 0℃,无持续风向 ≤3级 /无持续风向 ≤3级,小雨,阴,8,0,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月24日,阴 /阴,7℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,阴,7,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月25日,阴 /晴,7℃ / -1℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,晴,7,-1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月26日,晴 /多云,8℃ / 1℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,多云,8,1,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月27日,阴 /雨夹雪,9℃ / -2℃,无持续风向 ≤3级 /无持续风向 ≤3级,阴,雨夹雪,9,-2,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2016年02月28日,晴 /小雪,15℃ / -5℃,北风 3-4级 /无持续风向 ≤3级,晴,小雪,15,-5,北风 3-4级,无持续风向 ≤3级,北风,3-4级,无持续风向,≤3级
2016年02月29日,多云 /晴,8℃ / -4℃,东北风 3-4级 /无持续风向 ≤3级,多云,晴,8,-4,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2016年03月01日,晴 /晴,21℃ / -3℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,21,-3,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
